7	Hassam, Frederick Childe	https://en.wikipedia.org/wiki/Childe_Hassam	Frederick Childe Hassam
7	Im, Kwon-taek	https://en.wikipedia.org/wiki/Im_Kwon-taek	Kwon-taek Im
7	Johnson, Charles and Dora Dean	https://en.wikipedia.org/wiki/Dora_Dean	Charles and Dora Dean Johnson
7	Kaoru, Osanai	https://en.wikipedia.org/wiki/Kaoru_Osanai	Osanai Kaoru
7	Khalifa, Sahar	https://en.wikipedia.org/wiki/Sahar_Khalifeh	Sahar Khalifa
7	Kishida Kunio	https://en.wikipedia.org/wiki/Kunio_Kishida	Kishida Kunio
7	Kurtág, Gyorgy	https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kurt%C3%A1g	Gyorgy Kurtág
7	Maki Fumihiko	https://en.wikipedia.org/wiki/Fumihiko_Maki	Maki Fumihiko
7	Mallarme, Stephane	https://en.wikipedia.org/wiki/St%C3%A9phane_Mallarm%C3%A9	Stephane Mallarme
7	Michio, Itō 	https://en.wikipedia.org/wiki/Michio_It%C5%8D	Itō Michio
7	Modernism in Hindi Literature	https://en.wikipedia.org/wiki/Hindi_literature	Modernism in Hindi Literature
7	Pani Darqui, Mario	https://en.wikipedia.org/wiki/Mario_Pani	Mario Pani Darqui
7	Provincetown Players, The	https://en.wikipedia.org/wiki/Provincetown_Players	The Provincetown Players
7	Russian Revolution 1917	https://en.wikipedia.org/wiki/Russian_Revolution	Russian Revolution 1917
7	Takiguchi, Shuzo	https://en.wikipedia.org/wiki/Sh%C5%ABz%C5%8D_Takiguchi	Shuzo Takiguchi
7	Vazquez, Pedro Ramirez	https://en.wikipedia.org/wiki/Pedro_Ram%C3%ADrez_V%C3%A1zquez	Pedro Ramirez Vazquez
7	Yoshi, Hijikata 	https://en.wikipedia.org/wiki/Yoshi_Hijikata	Hijikata Yoshi
7	Yukio, Mishima 	https://en.wikipedia.org/wiki/Yukio_Mishima	Mishima Yukio
8	Asturias, Miguel Ángel	https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Asturias	Miguel Ángel Asturias
8	Bang, Hermann	https://en.wikipedia.org/wiki/Herman_Bang	Hermann Bang
8	Bejart, Maurice	https://en.wikipedia.org/wiki/Maurice_B%C3%A9jart	Maurice Bejart
8	Bejart, Maurice	https://en.wikipedia.org/wiki/Maurice_B%C3%A9jart	Maurice Bejart
8	Belkhodja, Nejib	https://en.wikipedia.org/wiki/N%C3%A9jib_Belkhodja	Nejib Belkhodja
8	Bravo, Manuel Alvarez	https://en.wikipedia.org/wiki/Manuel_%C3%81lvarez_Bravo	Manuel Alvarez Bravo
8	Brink, Andre	https://en.wikipedia.org/wiki/Andr%C3%A9_Brink	Andre Brink
8	Bunuel, Luis	https://en.wikipedia.org/wiki/Luis_Bu%C3%B1uel	Luis Bunuel
8	Delsarte, Francois	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Delsarte	Francois Delsarte
8	Discépolo, Armando	https://en.wikipedia.org/wiki/Armando_Disc%C3%A9polo	Armando Discépolo
8	Elytis, Odyssea	https://en.wikipedia.org/wiki/Odysseas_Elytis	Odyssea Elytis
8	Fantômas	https://en.wikipedia.org/wiki/Fant%C3%B4mas	Fantômas
8	Gide, Andre	https://en.wikipedia.org/wiki/Andr%C3%A9_Gide	Andre Gide
8	Gide, Andre	https://en.wikipedia.org/wiki/Andr%C3%A9_Gide	Andre Gide
8	Greenberg, Uri Tzvi	https://en.wikipedia.org/wiki/Uri_Zvi_Greenberg	Uri Tzvi Greenberg
8	Herzl, Theodore	https://en.wikipedia.org/wiki/Theodor_Herzl	Theodore Herzl
8	Hulme, Thomas Ernest	https://en.wikipedia.org/wiki/T._E._Hulme	Thomas Ernest Hulme
8	Kastner, Erich	https://en.wikipedia.org/wiki/Erich_K%C3%A4stner	Erich Kastner
8	Kojeve, Alexandre	https://en.wikipedia.org/wiki/Alexandre_Koj%C3%A8ve	Alexandre Kojeve
8	Literary Agents	https://en.wikipedia.org/wiki/Literary_agent	Literary Agents
8	Mattis-Teutsch, Janos	https://en.wikipedia.org/wiki/J%C3%A1nos_Mattis-Teutsch	Janos Mattis-Teutsch
8	Mauriac, Francois	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Mauriac	Francois Mauriac
8	Modernism and Film Music in Latin America	https://en.wikipedia.org/wiki/Modernism	Modernism and Film Music in Latin America
8	Modernism in Latin American Classical Music	https://en.wikipedia.org/wiki/Modernism	Modernism in Latin American Classical Music
8	Mori Ogai	https://en.wikipedia.org/wiki/Mori_%C5%8Cgai	Mori Ogai
8	Mukhtar, Mahmoud	https://en.wikipedia.org/wiki/Mahmoud_Mokhtar	Mahmoud Mukhtar
8	Negritude	https://en.wikipedia.org/wiki/N%C3%A9gritude	Negritude
8	Odoevtseva, Irina 	https://en.wikipedia.org/wiki/Irina_Odoyevtseva	Irina Odoevtseva
8	Ogden, C. K. 	https://en.wikipedia.org/wiki/Charles_Kay_Ogden	C. K. Ogden
8	Orage, A. R. 	https://en.wikipedia.org/wiki/Alfred_Richard_Orage	A. R. Orage
8	Ōgai, Mori	https://en.wikipedia.org/wiki/Mori_%C5%8Cgai	Mori Ōgai
8	Przybyszewski, Stanislaw	https://en.wikipedia.org/wiki/Stanis%C5%82aw_Przybyszewski	Stanislaw Przybyszewski
8	Science Fiction Films	https://en.wikipedia.org/wiki/Science_fiction_film	Science Fiction Films
8	Sha'rawi, Huda	https://en.wikipedia.org/wiki/Huda_Sha%27arawi	Huda Sha'rawi
8	Valery, Paul	https://en.wikipedia.org/wiki/Paul_Val%C3%A9ry	Paul Valery
8	World's Fairs	https://en.wikipedia.org/wiki/World%27s_fair	World's Fairs
8	Yorozu, Tetsugoro	https://en.wikipedia.org/wiki/Tetsugor%C5%8D_Yorozu	Tetsugoro Yorozu
8	Ziadeh, May	https://en.wikipedia.org/wiki/May_Ziade	May Ziadeh
9	Abbott, Berenice	https://en.wikipedia.org/wiki/Berenice_Abbott	Berenice Abbott
9	Abdel Aleem, Mariam	https://en.wikipedia.org/wiki/Mariam_A._Aleem	Mariam Abdel Aleem
9	Ablinger, Peter	https://en.wikipedia.org/wiki/Peter_Ablinger	Peter Ablinger
9	Acting	https://en.wikipedia.org/wiki/Acting	Acting
9	Afrocubanismo	https://en.wikipedia.org/wiki/Afrocubanismo	Afrocubanismo
9	Agee, James	https://en.wikipedia.org/wiki/James_Agee	James Agee
9	Al-Khal, Yusuf	https://en.wikipedia.org/wiki/Yusuf_al-Khal	Yusuf Al-Khal
9	Al-Yaziji, Nasif	https://en.wikipedia.org/wiki/Nasif_al-Yaziji	Nasif Al-Yaziji
9	Albers, Josef	https://en.wikipedia.org/wiki/Josef_Albers	Josef Albers
9	Alberti, Rafael	https://en.wikipedia.org/wiki/Rafael_Alberti	Rafael Alberti
9	Aleichem, Sholem	https://en.wikipedia.org/wiki/Sholem_Aleichem	Sholem Aleichem
9	Altenberg, Peter	https://en.wikipedia.org/wiki/Peter_Altenberg	Peter Altenberg
9	Anarchism	https://en.wikipedia.org/wiki/Anarchism	Anarchism
9	Anderson, Sherwood	https://en.wikipedia.org/wiki/Sherwood_Anderson	Sherwood Anderson
9	Anwar, Chairil	https://en.wikipedia.org/wiki/Chairil_Anwar	Chairil Anwar
9	Apocalypse Now	https://en.wikipedia.org/wiki/Apocalypse_Now	Apocalypse Now
9	Aragon, Louis	https://en.wikipedia.org/wiki/Louis_Aragon	Louis Aragon
9	Arlt, Roberto	https://en.wikipedia.org/wiki/Roberto_Arlt	Roberto Arlt
9	Arriví, Francisco 	https://en.wikipedia.org/wiki/Francisco_Arriv%C3%AD	Francisco Arriví
9	Art Brut	https://en.wikipedia.org/wiki/Art_Brut	Art Brut
9	Art Nouveau	https://en.wikipedia.org/wiki/Art_Nouveau	Art Nouveau
9	Artaud, Antonin 	https://en.wikipedia.org/wiki/Antonin_Artaud	Antonin Artaud
9	Babel, Isaac	https://en.wikipedia.org/wiki/Isaac_Babel	Isaac Babel
9	Barakat, Salim	https://en.wikipedia.org/wiki/Salim_Barakat	Salim Barakat
9	Barnet, Boris	https://en.wikipedia.org/wiki/Boris_Barnet	Boris Barnet
9	Barney, Natalie Clifford	https://en.wikipedia.org/wiki/Natalie_Clifford_Barney	Natalie Clifford Barney
9	Bataille, Georges	https://en.wikipedia.org/wiki/Georges_Bataille	Georges Bataille
9	Battiss, Walter	https://en.wikipedia.org/wiki/Walter_Battiss	Walter Battiss
9	Bauhaus	https://en.wikipedia.org/wiki/Bauhaus	Bauhaus
9	Bell, Clive	https://en.wikipedia.org/wiki/Clive_Bell	Clive Bell
9	Bene, Carmelo	https://en.wikipedia.org/wiki/Carmelo_Bene	Carmelo Bene
9	Bergelson, David	https://en.wikipedia.org/wiki/David_Bergelson	David Bergelson
9	Bergman, Ingmar	https://en.wikipedia.org/wiki/Ingmar_Bergman	Ingmar Bergman
9	Biomorphism	https://en.wikipedia.org/wiki/Biomorphism	Biomorphism
9	Bloomsday	https://en.wikipedia.org/wiki/Bloomsday	Bloomsday
9	Boas, Franz	https://en.wikipedia.org/wiki/Franz_Boas	Franz Boas
9	Boccioni, Umberto	https://en.wikipedia.org/wiki/Umberto_Boccioni	Umberto Boccioni
9	Bose, Santiago	https://en.wikipedia.org/wiki/Santiago_Bose	Santiago Bose
9	Bourke-White, Margaret	https://en.wikipedia.org/wiki/Margaret_Bourke-White	Margaret Bourke-White
9	Bradley, Buddy	https://en.wikipedia.org/wiki/Buddy_Bradley	Buddy Bradley
9	Brahm, Otto	https://en.wikipedia.org/wiki/Otto_Brahm	Otto Brahm
9	Brandt, Marianne	https://en.wikipedia.org/wiki/Marianne_Brandt	Marianne Brandt
9	Braque, Georges	https://en.wikipedia.org/wiki/Georges_Braque	Georges Braque
9	Brentano, Franz	https://en.wikipedia.org/wiki/Franz_Brentano	Franz Brentano
9	Brod, Max	https://en.wikipedia.org/wiki/Max_Brod	Max Brod
9	Bronk, William	https://en.wikipedia.org/wiki/William_Bronk	William Bronk
9	Brooker, Bertram	https://en.wikipedia.org/wiki/Bertram_Brooker	Bertram Brooker
9	Brooks, Cleanth	https://en.wikipedia.org/wiki/Cleanth_Brooks	Cleanth Brooks
9	Bute, Mary Ellen	https://en.wikipedia.org/wiki/Mary_Ellen_Bute	Mary Ellen Bute
9	Butts, Mary	https://en.wikipedia.org/wiki/Mary_Butts	Mary Butts
9	Can Themba	https://en.wikipedia.org/wiki/Can_Themba	Can Themba
9	Casablanca School	https://en.wikipedia.org/wiki/Casablanca_American_School	Casablanca School
9	Castel-Bloom, Orly	https://en.wikipedia.org/wiki/Orly_Castel-Bloom	Orly Castel-Bloom
9	Celan, Paul	https://en.wikipedia.org/wiki/Paul_Celan	Paul Celan
9	Cendrars, Blaise	https://en.wikipedia.org/wiki/Blaise_Cendrars	Blaise Cendrars
9	Chagall, Marc	https://en.wikipedia.org/wiki/Marc_Chagall	Marc Chagall
9	Cinema Novo	https://en.wikipedia.org/wiki/Cinema_Novo	Cinema Novo
9	Circus 	https://en.wikipedia.org/wiki/Circus	Circus
9	Clark, Lygia	https://en.wikipedia.org/wiki/Lygia_Clark	Lygia Clark
9	Clarke, Shirley	https://en.wikipedia.org/wiki/Shirley_Clarke	Shirley Clarke
9	Cocteau, Jean	https://en.wikipedia.org/wiki/Jean_Cocteau	Jean Cocteau
9	Cowley, Malcolm	https://en.wikipedia.org/wiki/Malcolm_Cowley	Malcolm Cowley
9	Crowley, Grace	https://en.wikipedia.org/wiki/Grace_Crowley	Grace Crowley
9	Dafu, Yu 	https://en.wikipedia.org/wiki/Yu_Dafu	Yu Dafu
9	Dalton, Roque	https://en.wikipedia.org/wiki/Roque_Dalton	Roque Dalton
9	Deboo, Astad	https://en.wikipedia.org/wiki/Astad_Deboo	Astad Deboo
9	Del Moral, Enrique	https://en.wikipedia.org/wiki/Enrique_del_Moral	Enrique Del Moral
9	Delaunay, Sonia	https://en.wikipedia.org/wiki/Sonia_Delaunay	Sonia Delaunay
9	Di Yunge	https://en.wikipedia.org/wiki/Di_Yunge	Di Yunge
9	Dialectical Materialism	https://en.wikipedia.org/wiki/Dialectical_materialism	Dialectical Materialism
9	Die Aktion	https://en.wikipedia.org/wiki/Die_Aktion	Die Aktion
9	Dieste, Eladio 	https://en.wikipedia.org/wiki/Eladio_Dieste	Eladio Dieste
9	Direct Cinema	https://en.wikipedia.org/wiki/Direct_Cinema	Direct Cinema
9	Donatoni, Franco	https://en.wikipedia.org/wiki/Franco_Donatoni	Franco Donatoni
9	Duncan, Isadora	https://en.wikipedia.org/wiki/Isadora_Duncan	Isadora Duncan
9	Dupain, Max	https://en.wikipedia.org/wiki/Max_Dupain	Max Dupain
9	Eno, Brian	https://en.wikipedia.org/wiki/Brian_Eno	Brian Eno
9	Epstein, Jacob	https://en.wikipedia.org/wiki/Jacob_Epstein	Jacob Epstein
9	Epstein, Jacob	https://en.wikipedia.org/wiki/Jacob_Epstein	Jacob Epstein
9	Equal Temperament	https://en.wikipedia.org/wiki/Equal_temperament	Equal Temperament
9	Ernst, Max	https://en.wikipedia.org/wiki/Max_Ernst	Max Ernst
9	Etkin, Mariano	https://en.wikipedia.org/wiki/Mariano_Etkin	Mariano Etkin
9	Existentialism	https://en.wikipedia.org/wiki/Existentialism	Existentialism
9	Fader, Fernando	https://en.wikipedia.org/wiki/Fernando_Fader	Fernando Fader
9	Fante, John	https://en.wikipedia.org/wiki/John_Fante	John Fante
9	Farmanfarmaian, Monir Shahroudy 	https://en.wikipedia.org/wiki/Monir_Shahroudy_Farmanfarmaian	Monir Shahroudy Farmanfarmaian
9	Fellini, Federico	https://en.wikipedia.org/wiki/Federico_Fellini	Federico Fellini
9	Film Criticism	https://en.wikipedia.org/wiki/Film_criticism	Film Criticism
9	Film Culture	https://en.wikipedia.org/wiki/Film_Culture	Film Culture
9	Fondane, Benjamin	https://en.wikipedia.org/wiki/Benjamin_Fondane	Benjamin Fondane
9	Ford, Ford Madox	https://en.wikipedia.org/wiki/Ford_Madox_Ford	Ford Madox Ford
9	Ford, John	https://en.wikipedia.org/wiki/John_Ford	John Ford
9	Frampton, Hollis	https://en.wikipedia.org/wiki/Hollis_Frampton	Hollis Frampton
9	Frazer, James	https://en.wikipedia.org/wiki/James_George_Frazer	James Frazer
9	Free Verse	https://en.wikipedia.org/wiki/Free_verse	Free Verse
9	Freud, Lucian	https://en.wikipedia.org/wiki/Lucian_Freud	Lucian Freud
9	Freud, Sigmund	https://en.wikipedia.org/wiki/Sigmund_Freud	Sigmund Freud
9	Gance, Abel	https://en.wikipedia.org/wiki/Abel_Gance	Abel Gance
9	Garvey, Marcus	https://en.wikipedia.org/wiki/Marcus_Garvey	Marcus Garvey
9	Gattorno, Antonio	https://en.wikipedia.org/wiki/Antonio_Gattorno	Antonio Gattorno
9	Generation of '27	https://en.wikipedia.org/wiki/Generation_of_%2727	Generation of '27
9	Genet, Jean	https://en.wikipedia.org/wiki/Jean_Genet	Jean Genet
9	Goldberg, Leah	https://en.wikipedia.org/wiki/Leah_Goldberg	Leah Goldberg
9	Graham, Martha	https://en.wikipedia.org/wiki/Martha_Graham	Martha Graham
9	Gramatges, Harold	https://en.wikipedia.org/wiki/Harold_Gramatges	Harold Gramatges
9	Gramsci, Antonio	https://en.wikipedia.org/wiki/Antonio_Gramsci	Antonio Gramsci
9	Graves, Robert	https://en.wikipedia.org/wiki/Robert_Graves	Robert Graves
9	Gris, Juan	https://en.wikipedia.org/wiki/Juan_Gris	Juan Gris
9	Grove, Frederick Philip	https://en.wikipedia.org/wiki/Frederick_Philip_Grove	Frederick Philip Grove
9	Grupo Santa Helena	https://en.wikipedia.org/wiki/Grupo_Santa_Helena	Grupo Santa Helena
9	Gutfreund, Otto	https://en.wikipedia.org/wiki/Otto_Gutfreund	Otto Gutfreund
9	H.D. (Hilda Doolittle)	https://en.wikipedia.org/wiki/H.D.	H.D. (Hilda Doolittle)
