0	1	Mar, (John) Nicholas	https://en.wikipedia.org/wiki/Nicholas_I_of_Russia	(John) Nicholas Mar
0	7	Mariategui, Jose Carlos	https://en.wikipedia.org/wiki/Jos%C3%A9_Carlos_Mari%C3%A1tegui	Jose Carlos Mariategui
0	7	Marqués, René 	https://en.wikipedia.org/wiki/Ren%C3%A9_Marqu%C3%A9s	René Marqués
0	7	Marti, Jose	https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD	Jose Marti
0	8	Mass Observation	https://en.wikipedia.org/wiki/Mass-Observation	Mass Observation
0	7	Méliès, Georges	https://en.wikipedia.org/wiki/Georges_M%C3%A9li%C3%A8s	Georges Méliès
0	6	Michio, Ito	https://en.wikipedia.org/wiki/Michio_It%C5%8D	Ito Michio
0	5	Miklos, Jancso	https://en.wikipedia.org/wiki/Mikl%C3%B3s_Jancs%C3%B3	Jancso Miklos
0	4	Modern Calligraphy in Japan	https://en.wikipedia.org/wiki/Arabic_calligraphy	Modern Calligraphy in Japan
0	5	Modern Dance Education in the US	https://en.wikipedia.org/wiki/Dance_in_Australia	Modern Dance Education in the US
0	8	Modern Lacquer Painting in Vietnam	https://en.wikipedia.org/wiki/Lacquer	Modern Lacquer Painting in Vietnam
0	8	Modernism and Film Music in Latin America	https://en.wikipedia.org/wiki/Modernism	Modernism and Film Music in Latin America
0	8	Modernism in Indian literature	https://en.wikipedia.org/wiki/Modernism	Modernism in Indian literature
0	8	Modernism in Latin American Classical Music	https://en.wikipedia.org/wiki/Modernism	Modernism in Latin American Classical Music
0	2	Modernist Theater in Catalonia 	https://en.wikipedia.org/wiki/Canet_de_Mar	Modernist Theater in Catalonia
0	7	Modernist Theater in Spain 	https://en.wikipedia.org/wiki/Modernism	Modernist Theater in Spain
0	4	Montage Omnibus	https://en.wikipedia.org/wiki/Kurt_Cobain:_Montage_of_Heck	Montage Omnibus
0	4	Mua Mission	https://en.wikipedia.org/wiki/Mua,_Malawi	Mua Mission
0	7	Márquez, Nicolás Arroyo  and Gabriela Menéndez García-Beltrán	https://en.wikipedia.org/wiki/Nicolas_Arroyo	Nicolás Arroyo  and
0	2	Navya (Kannada)	https://en.wikipedia.org/wiki/Ramya_Barna	Navya (Kannada)
0	8	Negritude	https://en.wikipedia.org/wiki/N%C3%A9gritude	Negritude
0	8	Neo Dance Theatre (New Dance Theatre)	https://en.wikipedia.org/wiki/Dance	Neo Dance Theatre (New Dance Theatre)
0	2	Neue Sachlichkeit	https://en.wikipedia.org/wiki/New_Objectivity	Neue Sachlichkeit
0	7	New Vision Group, The	https://en.wikipedia.org/wiki/New_Vision	The New Vision Group
